Date,Year,Event Type,Perpetrator,Country,Location,Latitude,Longitude,Fatalities,Summary
26-Jul-20,2020,Shelling/artillery/missile attack,Islamic State (West Africa),Nigeria,Malam Fatori,13.6746,13.3395,0,"On 26 July 2020, ISWAP launched a mortar attack against the Nigerian army barracks in Malam Fatori (Abadam, Borno), firing 6 shells. No fatalities and/or injuries reported."
26-Jul-20,2020,Armed clash,Islamic State (West Africa),Niger,Diffa,13.32,12.61,1,"On 26 July 2020, ISWAP militants attacked a police position in Diffa (Diffa, Diffa). One policeman was reportedly killed. ISWAP claimed responsibility and said that one of its fighters carried out the attack and killed three policemen and wounded others before rejoining base."
26-Jul-20,2020,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Bodo,12.3666,14.4555,0,"On 26 July 2020, unidentified fighters (assumed Islamic State/Boko Haram) engaged in fire fights with the army's rapid intervention battalion alongside a local vigilance group in Bodo village (Logone-Et-Chari, Extreme-Nord). No fatality and/or casualty reported."
26-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Cheripouri,11.1768,14.0725,0,"On 26 July 2020, Boko Haram attacked the village of Cheripouri (Mayo-Sava, Extreme-Nord). They shot and injured one person, and took away goods."
26-Jul-20,2020,Attack,Unidentified Armed Group (Nigeria),Nigeria,Chikun,10.2691,7.1085,1,"On 26 July 2020, unidentified gunmen killed a Kaduna-based lawyer working with the state Ministry of Justice in Kakawu (Chikun LGA, Kaduna). Unknown reason for attack. Two others kidnapped."
27-Jul-20,2020,Armed clash,Islamic State (West Africa),Nigeria,Magumeri,12.1131,12.8274,3,"On 27 July 2020, ISWAP attacked the Nigerian army, police, and pro-government militias (Civilian JTF) in Magumeri (Magumeri, Borno), killing three and capturing weapons and vehicles."
27-Jul-20,2020,Armed clash,Islamic State (West Africa),Nigeria,Baga,13.0947,13.8234,10,"On 27 July 2020, ISWAP clashed with the Nigerian military in Baga town (Kukawa, Borno), killing and wounding a number of soldiers and seizing weapons. Unknown fatalities coded as 10."
27-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Limani,11.2331,14.1711,0,"On 27 July 2020, Boko Haram attacked Limani village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported."
27-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Sambisa Forest Reserve,11.25,13.4167,4,"On 27 July 2020, Boko Haram abducted and killed 4 civilians in Sambisa Forest (Gwoza LGA, Borno)."
28-Jul-20,2020,Looting/property destruction,Islamic State (West Africa),Niger,Lada,13.3013,12.646,0,"On 28 July 2020, presumed ISWAP militants made an incursion in the village of Lada (Diffa, Diffa) and pillaged medical supplies at health facility."
28-Jul-20,2020,Looting/property destruction,Islamic State (West Africa),Niger,Lada,13.3013,12.646,0,"On 28 July 2020, presumed ISWAP militants made an incursion in the village of Lada (Diffa, Diffa) and pillaged medical supplies at health facility."
28-Jul-20,2020,Armed clash,Islamic State (West Africa),Nigeria,Bama,11.5221,13.6856,10,"On 28 July 2020, ISWAP clashed with the Nigerian Army in the Mile 3 area (Bama LGA), killing and wounding a number of soldiers. Unknown fatalities coded as 10."
28-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kordo,11.25,13.999,1,"On 28 July 2020, Boko Haram attacked Kordo village (Mayo-Sava, Extreme-Nord), killing one woman."
28-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Limani,11.2331,14.1711,0,"On 28 July 2020, Boko Haram attacked Limani village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported."
28-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kordo,11.25,13.999,1,"On 28 July 2020, Boko Haram attacked Kordo village (Mayo-Sava, Extreme-Nord), killing one woman."
28-Jul-20,2020,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Guederou,11.1933,14.0753,0,"On 28 July 2020, Boko Haram kidnapped one person between Guederou and Djourou villages (Mayo-Sava, Extreme-Nord)."
28-Jul-20,2020,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,0,"On 28 July 2020, the military forces repelled an attack by Boko Haram on Doudje village, Kolofata subdivision (Mayo-Sava, Extreme Nord). No fatality and/or casualty reported."
29-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,0,"On 29 July 2020, Boko Haram attacked Doudje village, Kolofata subdivision (Mayo-Sava, Extreme Nord). No fatality and/or casualty reported."
29-Jul-20,2020,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Klakamana,14.1937,13.0865,0,"On 29 July 2020, presumed ISWAP or Boko Haram militants abducted a man in Klakamana (N'Guigmi, Diffa)."
29-Jul-20,2020,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Baga,13.0947,13.8234,0,"On 29 July 2020, the convoy of the Executive Governor of Borno State was attacked by Boko Haram militants in Baga town (Kukawa, Borno), leaving at least fifteen injured after a clash with the Nigerian military."
29-Jul-20,2020,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Suleja,9.1758,7.1808,0,"On 29 July 2020, unidentified gunmen invaded Chaza (Suleja LGA), kidnapping five residents, among them a civil servant and politician."
30-Jul-20,2020,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Chad,Kaiga Kindjiria,13.9642,13.6965,10,"On 30 July 2020, Boko Haram attacked Tinana, two kilometres away from Kaiga Kindjira (Fouli, Lac), killed 10 residents, abducted 2 and injured many. The village was looted."
30-Jul-20,2020,Shelling/artillery/missile attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8464,13.1603,6,"On 30 July 2020, Boko Haram combatants launched 4 mortar attacks in the Custom, Gwange, and Gidan Ayaba areas of Maiduguri. Six civilians were killed and twenty-seven injured."
30-Jul-20,2020,Looting/property destruction,Unidentified Armed Group (Nigeria),Nigeria,Ankpa,7.3706,7.6253,0,"On 30 July 2020, unidentified armed men invaded and looted the residence of a Fulani herdsman in Ogodo (Ankpa LGA, Kogi), carting away nine cows."
31-Jul-20,2020,Attack,Islamic State (West Africa),Nigeria,Marte,12.3611,13.8246,20,"On 31 July 2020, ISWAP executed about 20 prisoners, including two Nigerian soldiers in Tudun Woulgo (Marte LGA, Borno)."
31-Jul-20,2020,Remote explosive/landmine/IED,Islamic State (West Africa),Nigeria,Monguno,12.6786,13.6079,3,"On 31 July 2020, ISWAP combatants ambushed a Nigerian military vehicle near Monguno with an IED, killing and injuring several soldiers. Unknown fatalities coded as 3."
31-Jul-20,2020,Shelling/artillery/missile attack,Islamic State (West Africa),Nigeria,Malam Fatori,13.6746,13.3395,0,"On 31 July 2020, ISWAP launched a mortar attack against a Nigerian military base in Mallam Fatori (Borno) with 8 mortar shells. No fatalities and/or injuries reported."
31-Jul-20,2020,Armed clash,Islamic State (West Africa),Nigeria,Logomani,12.1976,14.0223,10,"On 31 July 2020, ISWAP attacked a Nigerian Armed Forces base in Logoman (Borno), killing and injuring several soldiers. Unknown fatalities coded as 10."
31-Jul-20,2020,Attack,Unidentified Armed Group (Nigeria),Nigeria,Nassarawa,8.5294,7.7242,1,"On 31 July 2020, unidentified gunmen attacked Odu community (Nasarawa LGA), killing the traditional leader."
1-Aug-20,2020,Attack,Islamic State (Greater Sahara),Niger,Tangouchmane,15.0744,1.1691,0,"On 1 August 2020, presumed ISGS militants attacked a Tuareg camp (Tinmanane) near Tangouchmane (Ayorou, Tillaberi), tied up men and seized livestock."
2-Aug-20,2020,Armed clash,Islamic State (West Africa),Cameroon,Sagme,12.5514,14.2587,0,"On 2 August 2020, ISWAP attacked a military camp in Sagme town (Logone-Et-Chari, Extreme-Nord). No fatality and/or casualty reported."
2-Aug-20,2020,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mozogo,10.9638,13.9065,11,"On 2 August 2020, Boko Haram attacked Mozogo town (Mayo-Tsanaga, Extreme-Nord), leading to a firefight with military forces and local vigilance group members. Over 11 people were killed, and several properties burnt and looted."
2-Aug-20,2020,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Nguetchewe,10.9984,13.9415,19,"Around 2 August 2020 (between 1 - 2 August), Boko Haram members threw a grenade into a group of sleeping people in an IDP camp in Nguetchewe village (Mayo-Tsanaga, Extreme-Nord). After they started fleeing and hiding for safety, two suicide bombers followed them and detonated amongst their midst killing more. 17 civilians were reported dead plus 2 suicide bombers, and 11 more injured. Some sources estimate 24 dead."
2-Aug-20,2020,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Garin Wanzam,13.6458,12.9053,0,"On 2 August 2020, presumed ISWAP or Boko Haram militants reportedly abducted 17 people (primarily women and children) from the village of Garin Wanzam (Gueskerou, Diffa). The abductees were later released against ransom payment."
